"DOY","Ztherm","Lake","Year","DOC","kPAR","cumulative.load","daily.load","Manual_Chl"
163,NA,"R",2015,5.08238095271429,0.842917511854856,40.2,3.3,3.746941268
164,NA,"R",2015,5.11380952414286,0.838503015376236,43.5,3.3,5.401709865
165,2.75,"R",2015,5.14523809557143,0.834088518897616,46.8,3.3,6.474602686
166,3.75,"R",2015,5.176666667,0.829674022418996,50.1,3.3,6.912570581
167,NA,"R",2015,5.18238095271429,0.868923881775265,53.4,3.3,6.468605547
168,NA,"R",2015,5.18809523842857,0.908173741131534,56.7,3.3,9.624278467
169,NA,"R",2015,5.19380952414286,0.947423600487803,60,3.3,8.855262074
170,NA,"R",2015,5.19952380985714,0.986673459844073,63.3,3.3,9.834870407
171,NA,"R",2015,5.20523809557143,1.02592331920034,66.6,3.3,12.59328857
172,NA,"R",2015,5.21095238128571,1.06517317855661,69.9,3.3,12.56239967
173,2.75,"R",2015,5.216666667,1.10442303791288,73.2,3.3,18.46241479
174,NA,"R",2015,5.27809523842857,1.1198333021915,76.5,3.3,14.43942839
175,NA,"R",2015,5.33952380985714,1.13524356647012,79.8,3.3,23.32769076
176,NA,"R",2015,5.40095238128571,1.15065383074874,83.1,3.3,35.18164679
177,NA,"R",2015,5.46238095271429,1.16606409502737,86.4,3.3,31.67316863
178,NA,"R",2015,5.52380952414286,1.18147435930599,89.7,3.3,34.34220448
179,NA,"R",2015,5.58523809557143,1.19688462358461,93,3.3,40.15049129
180,2.75,"R",2015,5.646666667,1.21229488786323,96.3,3.3,32.05914855
181,NA,"R",2015,5.56952380985714,1.1846598588616,96.6,0.3,26.12211209
182,NA,"R",2015,5.49238095271429,1.15702482985996,96.9,0.3,17.86350789
183,NA,"R",2015,5.41523809557143,1.12938980085833,97.2,0.3,22.04095289
184,NA,"R",2015,5.33809523842857,1.10175477185669,97.5,0.3,14.27223731
185,NA,"R",2015,5.26095238128571,1.07411974285506,97.8,0.3,13.30600114
186,NA,"R",2015,5.18380952414286,1.04648471385342,98.1,0.3,11.42521883
187,2.75,"R",2015,5.106666667,1.01884968485179,98.4,0.3,12.56138307
188,NA,"R",2015,5.09095238128571,1.01389889350643,98.7,0.3,10.68771694
189,NA,"R",2015,5.07523809557143,1.00894810216106,99,0.3,10.59472022
190,NA,"R",2015,5.05952380985714,1.0039973108157,99.3,0.3,9.907949643
191,NA,"R",2015,5.04380952414286,0.999046519470338,99.6,0.3,9.256944501
192,NA,"R",2015,5.02809523842857,0.994095728124975,99.9,0.3,8.283954213
193,NA,"R",2015,5.01238095271429,0.989144936779612,100.2,0.3,8.337970694
194,3.25,"R",2015,4.996666667,0.984194145434249,100.5,0.3,5.644380128
195,NA,"R",2015,5.03952380985714,0.982955442154221,100.8,0.3,8.292849435
196,NA,"R",2015,5.08238095271429,0.981716738874194,101.1,0.3,8.662030479
197,NA,"R",2015,5.12523809557143,0.980478035594166,101.4,0.3,8.646546928
198,NA,"R",2015,5.16809523842857,0.979239332314139,101.7,0.3,9.062647825
199,NA,"R",2015,5.21095238128571,0.978000629034111,102,0.3,8.518377529
200,NA,"R",2015,5.25380952414286,0.976761925754084,102.3,0.3,7.807619955
201,3.25,"R",2015,5.296666667,0.975523222474056,102.6,0.3,8.007576729
202,NA,"R",2015,5.38380952414286,0.973952407209014,102.9,0.3,7.863141781
203,NA,"R",2015,5.47095238128571,0.972381591943973,103.2,0.3,7.691493318
204,NA,"R",2015,5.55809523842857,0.970810776678931,103.5,0.3,8.515607694
205,NA,"R",2015,5.64523809557143,0.969239961413889,103.8,0.3,7.290093975
206,NA,"R",2015,5.73238095271429,0.967669146148847,104.1,0.3,5.794836457
207,NA,"R",2015,5.81952380985714,0.966098330883806,104.4,0.3,5.364112205
208,2.75,"R",2015,5.906666667,0.964527515618764,104.7,0.3,4.256652747
209,NA,"R",2015,5.78095238128571,0.946879865878818,105,0.3,3.86142571
210,NA,"R",2015,5.65523809557143,0.929232216138873,105.3,0.3,3.276256942
211,NA,"R",2015,5.52952380985714,0.911584566398927,105.6,0.3,3.19055001
212,NA,"R",2015,5.40380952414286,0.893936916658981,105.9,0.3,3.566456234
213,NA,"R",2015,5.27809523842857,0.876289266919035,106.2,0.3,3.549174088
214,NA,"R",2015,5.15238095271429,0.85864161717909,106.5,0.3,4.470746472
215,3.25,"R",2015,5.026666667,0.840993967439144,106.8,0.3,5.168604997
216,NA,"R",2015,5.06380952414286,0.84811487603914,107.1,0.3,6.482912192
217,NA,"R",2015,5.10095238128571,0.855235784639136,107.4,0.3,7.040167557
218,NA,"R",2015,5.13809523842857,0.862356693239132,107.7,0.3,6.346926728
219,NA,"R",2015,5.17523809557143,0.869477601839129,108,0.3,5.458733909
220,NA,"R",2015,5.21238095271429,0.876598510439125,108.3,0.3,6.498086855
221,NA,"R",2015,5.24952380985714,0.883719419039121,108.6,0.3,4.909224229
222,3.75,"R",2015,5.286666667,0.890840327639117,108.9,0.3,4.17955248
223,NA,"R",2015,5.28523809557143,0.869945871137796,109.2,0.3,3.732809009
224,NA,"R",2015,5.28380952414286,0.849051414636474,109.5,0.3,4.156004188
225,NA,"R",2015,5.28238095271429,0.828156958135153,109.8,0.3,3.271393699
226,NA,"R",2015,5.28095238128571,0.807262501633832,110.1,0.3,3.240050456
227,NA,"R",2015,5.27952380985714,0.786368045132511,110.4,0.3,2.815034786
228,NA,"R",2015,5.27809523842857,0.765473588631189,110.7,0.3,3.283138521
229,3.25,"R",2015,5.276666667,0.744579132129868,111,0.3,3.507571818
230,NA,"R",2015,5.26238095271429,0.744581279550797,111.3,0.3,2.519624263
231,NA,"R",2015,5.24809523842857,0.744583426971727,111.6,0.3,3.163336496
232,NA,"R",2015,5.23380952414286,0.744585574392656,111.9,0.3,3.198291786
233,NA,"R",2015,5.21952380985714,0.744587721813586,112.2,0.3,2.513105532
234,NA,"R",2015,5.20523809557143,0.744589869234515,112.5,0.3,2.938043001
235,NA,"R",2015,5.19095238128571,0.744592016655445,112.8,0.3,2.952431756
236,3.75,"R",2015,5.176666667,0.744594164076374,113.1,0.3,2.958374937
237,NA,"R",2015,5.176666667,0.744594164076374,113.4,0.3,2.66692445
238,NA,"R",2015,5.176666667,0.744594164076374,113.7,0.3,3.203061971
239,NA,"R",2015,5.176666667,0.744594164076374,114,0.3,3.623854854
240,NA,"R",2015,5.176666667,0.744594164076374,114.3,0.3,3.127912007
241,NA,"R",2015,5.176666667,0.744594164076374,114.6,0.3,2.652613895
242,NA,"R",2015,5.176666667,0.744594164076374,114.9,0.3,3.012098169
243,NA,"R",2015,5.176666667,0.744594164076374,115.2,0.3,2.449372731
244,NA,"R",2015,5.176666667,0.744594164076374,115.5,0.3,2.392834308
245,NA,"R",2015,5.176666667,0.744594164076374,115.8,0.3,2.462823089
150,NA,"R",2024,5.15971428571429,0.98643438527524,0.3,0.3,4.397346646
151,NA,"R",2024,5.14907142857143,0.980432328237043,0.6,0.3,3.741852128
152,NA,"R",2024,5.13842857142857,0.974430271198846,0.9,0.3,4.090792158
153,NA,"R",2024,5.12778571428571,0.968428214160649,1.2,0.3,5.562098897
154,NA,"R",2024,5.11714285714286,0.962426157122452,1.5,0.3,5.382104648
155,3.25,"R",2024,5.1065,0.956424100084255,1.8,0.3,3.603093301
156,NA,"R",2024,5.09585714285714,0.98164935962275,2.1,0.3,3.612901972
157,NA,"R",2024,5.08521428571429,1.00687461916124,2.4,0.3,4.415462127
158,NA,"R",2024,5.07457142857143,1.03209987869974,2.7,0.3,7.177377876
159,NA,"R",2024,5.06392857142857,1.05732513823824,3,0.3,7.148959198
160,NA,"R",2024,5.05328571428571,1.08255039777673,3.3,0.3,5.596068799
161,NA,"R",2024,5.04264285714286,1.10777565731523,3.6,0.3,6.713251696
162,2.75,"R",2024,5.032,1.13300091685372,6.9,3.3,5.582101934
163,NA,"R",2024,5.03519047619048,1.14431156887074,10.2,3.3,12.24573043
164,NA,"R",2024,5.03838095238095,1.15562222088775,13.5,3.3,10.15750391
165,NA,"R",2024,5.04157142857143,1.16693287290477,16.8,3.3,33.12424577
166,NA,"R",2024,5.0447619047619,1.17824352492179,20.1,3.3,20.16027529
167,NA,"R",2024,5.04795238095238,1.18955417693881,23.4,3.3,21.47442476
168,NA,"R",2024,5.05114285714286,1.20086482895582,26.7,3.3,21.89668691
169,2.75,"R",2024,5.05433333333333,1.21217548097284,30,3.3,23.15781419
170,NA,"R",2024,5.05752380952381,1.21507684882588,33.3,3.3,26.26017858
171,NA,"R",2024,5.06071428571429,1.21797821667892,36.6,3.3,30.75386717
172,NA,"R",2024,5.06390476190476,1.22087958453196,39.9,3.3,15.10565192
173,NA,"R",2024,5.06709523809524,1.22378095238501,43.2,3.3,16.29994162
174,NA,"R",2024,5.07028571428571,1.22668232023805,46.5,3.3,11.76790119
175,NA,"R",2024,5.07347619047619,1.22958368809109,49.8,3.3,9.586419157
176,3.25,"R",2024,5.07666666666667,1.23248505594413,53.1,3.3,14.14399731
177,NA,"R",2024,5.07985714285714,1.24623278685638,56.4,3.3,47.79311146
178,NA,"R",2024,5.08304761904762,1.25998051776864,59.7,3.3,16.72715338
179,NA,"R",2024,5.0862380952381,1.27372824868089,63,3.3,14.85796861
180,NA,"R",2024,5.08942857142857,1.28747597959314,66.3,3.3,12.67269667
181,NA,"R",2024,5.09261904761905,1.30122371050539,69.6,3.3,6.73779688
182,NA,"R",2024,5.09580952380952,1.31497144141765,72.9,3.3,6.564880964
183,2.75,"R",2024,5.099,1.3287191723299,76.2,3.3,5.344029662
184,NA,"R",2024,5.11642857142857,1.33046100117637,79.5,3.3,10.61806828
185,NA,"R",2024,5.13385714285714,1.33220283002283,82.8,3.3,5.50140459
186,NA,"R",2024,5.15128571428571,1.3339446588693,86.1,3.3,5.623558501
187,NA,"R",2024,5.16871428571429,1.33568648771576,89.4,3.3,10.60205889
188,NA,"R",2024,5.18614285714286,1.33742831656223,92.7,3.3,8.420773625
189,NA,"R",2024,5.20357142857143,1.33917014540869,96,3.3,9.185181305
190,2.75,"R",2024,5.221,1.34091197425516,99.3,3.3,32.16932386
191,NA,"R",2024,5.382,1.36092221215008,102.6,3.3,13.46250102
192,NA,"R",2024,5.543,1.38093245004501,105.9,3.3,21.25913723
193,NA,"R",2024,5.704,1.40094268793993,109.2,3.3,9.909901568
194,NA,"R",2024,5.865,1.42095292583485,112.5,3.3,23.09247761
195,NA,"R",2024,6.026,1.44096316372977,115.8,3.3,28.21303221
196,NA,"R",2024,6.187,1.4609734016247,119.1,3.3,38.27358037
197,2.25,"R",2024,6.348,1.48098363951962,122.4,3.3,36.85273613
198,NA,"R",2024,6.30085714285714,1.46972534538311,125.7,3.3,45.99914942
199,NA,"R",2024,6.25371428571429,1.4584670512466,129,3.3,40.93069762
200,NA,"R",2024,6.20657142857143,1.44720875711009,132.3,3.3,41.8165775
201,NA,"R",2024,6.15942857142857,1.43595046297358,135.6,3.3,54.20783861
202,NA,"R",2024,6.11228571428571,1.42469216883707,138.9,3.3,83.85656214
203,NA,"R",2024,6.06514285714286,1.41343387470056,142.2,3.3,52.05961256
204,NA,"R",2024,6.018,1.40217558056406,145.5,3.3,55.17242468
205,3.25,"R",2024,6.06957142857143,1.39091728642755,148.8,3.3,53.65439311
206,NA,"R",2024,6.12114285714286,1.37965899229104,152.1,3.3,39.67636136
207,NA,"R",2024,6.17271428571429,1.36840069815453,155.4,3.3,40.79731502
208,NA,"R",2024,6.22428571428571,1.35714240401802,158.7,3.3,42.4813139
209,NA,"R",2024,6.27585714285714,1.34588410988151,162,3.3,42.62923625
210,NA,"R",2024,6.32742857142857,1.334625815745,165.3,3.3,27.75925276
211,2.75,"R",2024,6.379,1.32336752160849,168.6,3.3,25.24518225
212,NA,"R",2024,6.39314285714286,1.36354091072128,171.9,3.3,30.30732973
213,NA,"R",2024,6.40728571428571,1.40371429983406,175.2,3.3,38.33783387
214,NA,"R",2024,6.42142857142857,1.44388768894685,178.5,3.3,43.8975028
215,NA,"R",2024,6.43557142857143,1.48406107805963,181.8,3.3,52.78329153
216,NA,"R",2024,6.44971428571429,1.52423446717242,185.1,3.3,58.1994784
217,NA,"R",2024,6.46385714285714,1.5644078562852,188.4,3.3,68.34047403
218,2.75,"R",2024,6.478,1.60458124539799,191.7,3.3,60.78729241
219,NA,"R",2024,6.41385714285714,1.54486717082137,195,3.3,57.22670828
220,NA,"R",2024,6.34971428571429,1.48515309624474,198.3,3.3,48.45514799
221,NA,"R",2024,6.28557142857143,1.42543902166812,201.6,3.3,23.44982806
222,NA,"R",2024,6.22142857142857,1.36572494709149,204.9,3.3,11.35480169
223,NA,"R",2024,6.15728571428571,1.30601087251487,208.2,3.3,2.745645161
224,NA,"R",2024,6.09314285714286,1.24629679793824,211.5,3.3,2.743210842
225,3.25,"R",2024,6.029,1.18658272336162,214.8,3.3,3.246906904
226,NA,"R",2024,6.01035714285714,1.17748408337386,218.1,3.3,4.781047122
227,NA,"R",2024,5.99171428571429,1.16838544338609,221.4,3.3,6.62480127
228,NA,"R",2024,5.97307142857143,1.15928680339833,224.7,3.3,7.619741449
229,NA,"R",2024,5.95442857142857,1.15018816341057,228,3.3,14.57395595
230,NA,"R",2024,5.93578571428571,1.14108952342281,231.3,3.3,27.9325979
231,NA,"R",2024,5.91714285714286,1.13199088343504,234.6,3.3,14.24938872
232,3.25,"R",2024,5.8985,1.12289224344728,237.9,3.3,13.43168024
233,NA,"R",2024,5.8985,1.12289224344728,241.2,3.3,11.529411
234,NA,"R",2024,5.8985,1.12289224344728,241.5,0.3,13.86804682
235,NA,"R",2024,5.8985,1.12289224344728,241.8,0.3,14.20916499
236,NA,"R",2024,5.8985,1.12289224344728,242.1,0.3,17.5526106
237,NA,"R",2024,5.8985,1.12289224344728,242.4,0.3,14.80120264
238,NA,"R",2024,5.8985,1.12289224344728,242.7,0.3,14.31782131
239,NA,"R",2024,5.8985,1.12289224344728,243,0.3,12.68449389
240,NA,"R",2024,5.8985,1.12289224344728,243.3,0.3,12.68449389
241,NA,"R",2024,5.8985,1.12289224344728,243.6,0.3,12.68449389
242,NA,"R",2024,5.8985,1.12289224344728,243.9,0.3,12.68449389
243,NA,"R",2024,5.8985,1.12289224344728,244.2,0.3,12.68449389
244,NA,"R",2024,5.8985,1.12289224344728,244.5,0.3,12.68449389
245,NA,"R",2024,5.8985,1.12289224344728,244.8,0.3,12.68449389
150,NA,"R",2025,4.58657142857143,1.04908829338638,0.3,0.3,3.9200728755469
151,NA,"R",2025,4.60171428571429,1.04908829338638,0.6,0.3,2.96591190137553
152,NA,"R",2025,4.61685714285714,1.04908829338638,0.9,0.3,3.30055073986513
153,NA,"R",2025,4.632,1.04908829338638,1.2,0.3,3.29496207850186
154,NA,"R",2025,4.63328571428571,1.04908829338638,1.5,0.3,4.01887786617021
155,NA,"R",2025,4.63457142857143,1.04908829338638,1.8,0.3,3.24639409509497
156,NA,"R",2025,4.63585714285714,1.04908829338638,2.1,0.3,2.6131227554486
157,NA,"R",2025,4.63714285714286,1.04908829338638,2.4,0.3,3.86124087456537
158,NA,"R",2025,4.63842857142857,1.04908829338638,2.7,0.3,2.81730696663042
159,NA,"R",2025,4.63971428571429,1.04908829338638,3,0.3,2.85980482275506
160,2.25,"R",2025,4.641,1.04908829338638,3.3,0.3,4.51181538541188
161,NA,"R",2025,4.63707142857143,1.04062148622948,3.6,0.3,4.9148990010338
162,NA,"R",2025,4.63314285714286,1.03215467907258,3.9,0.3,4.42931842033702
163,NA,"R",2025,4.62921428571429,1.02368787191568,4.2,0.3,3.57142102807741
164,NA,"R",2025,4.62528571428571,1.01522106475878,4.5,0.3,4.36691503924766
165,NA,"R",2025,4.62135714285714,1.00675425760188,4.8,0.3,5.99447792920146
166,NA,"R",2025,4.61742857142857,0.998287450444981,5.1,0.3,5.50559064405574
167,2.75,"R",2025,4.6135,0.989820643288081,5.4,0.3,4.05562599186284
168,NA,"R",2025,4.62642857142857,1.03094520761789,5.7,0.3,5.14101646615916
169,NA,"R",2025,4.63935714285714,1.07206977194771,6,0.3,4.1984611713728
170,NA,"R",2025,4.65228571428571,1.11319433627752,6.3,0.3,3.78650395602904
171,NA,"R",2025,4.66521428571429,1.15431890060733,6.6,0.3,3.3516505549038
172,NA,"R",2025,4.67814285714286,1.19544346493714,6.9,0.3,3.25644306369676
173,NA,"R",2025,4.69107142857143,1.23656802926696,7.2,0.3,4.69581894824671
174,1.75,"R",2025,4.704,1.27769259359677,7.5,0.3,4.21464121230987
175,NA,"R",2025,4.71985714285714,1.24053493997265,7.8,0.3,9.95453163018268
176,NA,"R",2025,4.73571428571429,1.20337728634853,8.1,0.3,4.98941390544836
177,NA,"R",2025,4.75157142857143,1.16621963272441,8.4,0.3,6.72492876784235
178,NA,"R",2025,4.76742857142857,1.1290619791003,8.7,0.3,6.6983706550171
179,NA,"R",2025,4.78328571428571,1.09190432547618,9,0.3,4.22913916978319
180,NA,"R",2025,4.79914285714286,1.05474667185206,9.3,0.3,5.01860745649555
181,2.75,"R",2025,4.815,1.01758901822794,9.6,0.3,6.26516102903656
182,NA,"R",2025,4.81667857142857,1.04245428563462,9.9,0.3,5.12857671019118
183,NA,"R",2025,4.81835714285714,1.06731955304131,10.2,0.3,4.86975700025107
184,NA,"R",2025,4.82003571428571,1.09218482044799,10.5,0.3,3.88244278787249
185,NA,"R",2025,4.82171428571429,1.11705008785467,10.8,0.3,5.70292898449455
186,NA,"R",2025,4.82339285714286,1.14191535526135,11.1,0.3,4.77968021186594
187,NA,"R",2025,4.82507142857143,1.16678062266804,11.4,0.3,6.34619792476944
188,2.25,"R",2025,4.82675,1.19164589007472,11.7,0.3,5.026492005071
189,NA,"R",2025,4.82842857142857,1.17766716442662,12,0.3,4.32119928432279
190,NA,"R",2025,4.83010714285714,1.16368843877851,12.3,0.3,4.66537254103786
191,NA,"R",2025,4.83178571428571,1.14970971313041,12.6,0.3,5.780029700445
192,NA,"R",2025,4.83346428571429,1.1357309874823,12.9,0.3,3.74187911755349
193,NA,"R",2025,4.83514285714286,1.1217522618342,13.2,0.3,5.06819322228811
194,NA,"R",2025,4.83682142857143,1.10777353618609,13.5,0.3,3.9112367135005
195,2.75,"R",2025,4.8385,1.09379481053799,13.8,0.3,4.27027533929431
196,NA,"R",2025,4.73757142857143,1.09797859156639,14.1,0.3,4.24919444544965
197,NA,"R",2025,4.63664285714286,1.10216237259478,14.4,0.3,7.08840245220985
198,NA,"R",2025,4.53571428571429,1.10634615362318,14.7,0.3,5.10318525980974
199,NA,"R",2025,4.43478571428571,1.11052993465158,15,0.3,6.628289067889
200,NA,"R",2025,4.33385714285714,1.11471371567998,15.3,0.3,5.85270928811961
201,NA,"R",2025,4.23292857142857,1.11889749670837,15.6,0.3,4.06477384432333
202,3.25,"R",2025,4.132,1.12308127773677,15.9,0.3,5.4491668433127
203,NA,"R",2025,4.22228571428571,1.11885457893906,16.2,0.3,4.04476993663015
204,NA,"R",2025,4.31257142857143,1.11462788014135,16.5,0.3,7.03139009638322
205,NA,"R",2025,4.40285714285714,1.11040118134364,16.8,0.3,7.150770136911
206,NA,"R",2025,4.49314285714286,1.10617448254593,17.1,0.3,3.51312534356259
207,NA,"R",2025,4.58342857142857,1.10194778374822,17.4,0.3,4.94577115297029
208,NA,"R",2025,4.67371428571429,1.09772108495051,17.7,0.3,3.37056789936574
209,2.75,"R",2025,4.764,1.0934943861528,18,0.3,3.92956376159162
210,NA,"R",2025,4.79928571428571,1.08556491785174,18.3,0.3,4.73426482898817
211,NA,"R",2025,4.83457142857143,1.07763544955068,18.6,0.3,4.39796654376879
212,NA,"R",2025,4.86985714285714,1.06970598124962,18.9,0.3,5.23297906861391
213,NA,"R",2025,4.90514285714286,1.06177651294855,19.2,0.3,3.78058619137938
214,NA,"R",2025,4.94042857142857,1.05384704464749,19.5,0.3,3.83837690259763
215,NA,"R",2025,4.97571428571429,1.04591757634643,19.8,0.3,3.46765162756263
216,3.25,"R",2025,5.011,1.03798810804537,20.1,0.3,4.73971679930392
217,NA,"R",2025,5.09414285714286,1.05650800848081,20.4,0.3,5.26926314125986
218,NA,"R",2025,5.17728571428571,1.07502790891625,20.7,0.3,6.26482583124487
219,NA,"R",2025,5.26042857142857,1.09354780935169,21,0.3,7.87211404334129
220,NA,"R",2025,5.34357142857143,1.11206770978712,21.3,0.3,6.68471983378096
221,NA,"R",2025,5.42671428571429,1.13058761022256,21.6,0.3,8.36191898685699
222,NA,"R",2025,5.50985714285714,1.149107510658,21.9,0.3,8.57194434605037
223,2.75,"R",2025,5.593,1.16762741109344,22.2,0.3,6.3475091140533
224,NA,"R",2025,5.47185714285714,1.16762741109344,22.5,0.3,7.37429656663877
225,NA,"R",2025,5.35071428571429,1.16762741109344,22.8,0.3,7.48963246757591
226,NA,"R",2025,5.22957142857143,1.16762741109344,23.1,0.3,8.06511919050933
227,NA,"R",2025,5.10842857142857,1.16762741109344,23.4,0.3,6.52982536956269
228,NA,"R",2025,4.98728571428571,1.16762741109344,23.7,0.3,6.85744072601186
229,NA,"R",2025,4.86614285714286,1.16762741109344,24,0.3,7.0514706207145
230,3.25,"R",2025,4.745,1.16762741109344,24.3,0.3,11.0325346934076
231,NA,"R",2025,4.745,1.16762741109344,24.6,0.3,10.2432962566095
232,NA,"R",2025,4.745,1.16762741109344,24.9,0.3,8.74648575407977
233,NA,"R",2025,4.745,1.16762741109344,25.2,0.3,8.59603853744579
234,NA,"R",2025,4.745,1.16762741109344,25.5,0.3,5.02448430089532
235,NA,"R",2025,4.745,1.16762741109344,25.8,0.3,5.02448430089532
236,NA,"R",2025,4.745,1.16762741109344,26.1,0.3,5.02448430089532
237,NA,"R",2025,4.745,1.16762741109344,26.4,0.3,5.02448430089532
238,NA,"R",2025,4.745,1.16762741109344,26.7,0.3,5.02448430089532
239,NA,"R",2025,4.745,1.16762741109344,27,0.3,5.02448430089532
240,NA,"R",2025,4.745,1.16762741109344,27.3,0.3,5.02448430089532
241,NA,"R",2025,4.745,1.16762741109344,27.6,0.3,5.02448430089532
242,NA,"R",2025,4.745,1.16762741109344,27.9,0.3,5.02448430089532
243,NA,"R",2025,4.745,1.16762741109344,28.2,0.3,5.02448430089532
244,NA,"R",2025,4.745,1.16762741109344,28.5,0.3,5.02448430089532
245,NA,"R",2025,4.745,1.16762741109344,28.8,0.3,5.02448430089532
150,NA,"T",2013,10.5401428557143,1.76576525473784,0.3,0.3,5.087651064
151,NA,"T",2013,10.5938571414286,1.76796706864779,0.6,0.3,5.403805179
152,NA,"T",2013,10.6475714271429,1.77016888255775,0.9,0.3,6.207030816
153,NA,"T",2013,10.7012857128571,1.77237069646771,1.2,0.3,9.472903399
154,NA,"T",2013,10.7549999985714,1.77457251037767,2,0.8,7.984399498
155,NA,"T",2013,10.8087142842857,1.77677432428762,2.8,0.8,7.770680925
156,1.75,"T",2013,10.86242857,1.77897613819758,3.6,0.8,9.920563378
157,NA,"T",2013,10.90042857,1.79021057168045,4.4,0.8,11.34161953
158,NA,"T",2013,10.93842857,1.80144500516332,5.2,0.8,11.6694937
159,NA,"T",2013,10.97642857,1.81267943864619,6,0.8,7.180829153
160,NA,"T",2013,11.01442857,1.82391387212905,6.8,0.8,7.184620935
161,NA,"T",2013,11.05242857,1.83514830561192,7.9125,1.1125,5.680317946
162,NA,"T",2013,11.09042857,1.84638273909479,9.025,1.1125,5.337046851
163,1.25,"T",2013,11.12842857,1.85761717257766,10.1375,1.1125,5.011987795
164,NA,"T",2013,11.1248571414286,1.86602461273753,11.25,1.1125,4.901336728
165,NA,"T",2013,11.1212857128571,1.8744320528974,12.3625,1.1125,5.134761072
166,NA,"T",2013,11.1177142842857,1.88283949305727,13.475,1.1125,7.891098702
167,NA,"T",2013,11.1141428557143,1.89124693321714,14.5875,1.1125,7.356572464
168,NA,"T",2013,11.1105714271429,1.89965437337701,16.0125,1.425,7.625329315
169,NA,"T",2013,11.1069999985714,1.90806181353688,17.4375,1.425,6.685599557
170,1.75,"T",2013,11.10342857,1.91646925369675,18.8625,1.425,6.087245003
171,NA,"T",2013,11.1227142842857,1.89837145126817,20.2875,1.425,5.274482462
172,NA,"T",2013,11.1419999985714,1.88027364883958,21.7125,1.425,6.795159051
173,NA,"T",2013,11.1612857128571,1.862175846411,23.1375,1.425,6.978141216
174,NA,"T",2013,11.1805714271429,1.84407804398241,24.5625,1.425,8.915626474
175,NA,"T",2013,11.1998571414286,1.82598024155383,26.3,1.7375,11.72694493
176,NA,"T",2013,11.2191428557143,1.80788243912524,28.0375,1.7375,9.552013741
177,1.25,"T",2013,11.23842857,1.78978463669666,29.775,1.7375,7.0763828185
178,NA,"T",2013,11.2278571414286,1.81524160568129,31.5125,1.7375,4.600751896
179,NA,"T",2013,11.2172857128571,1.84069857466592,33.25,1.7375,4.69209935
180,NA,"T",2013,11.2067142842857,1.86615554365055,34.9875,1.7375,5.050020509
181,NA,"T",2013,11.1961428557143,1.89161251263517,36.725,1.7375,5.809755566
182,NA,"T",2013,11.1855714271429,1.9170694816198,38.775,2.05,7.01663354
183,NA,"T",2013,11.1749999985714,1.94252645060443,40.825,2.05,6.582244795
184,1.75,"T",2013,11.16442857,1.96798341958906,42.875,2.05,5.966252714
185,NA,"T",2013,11.2251428557143,1.96704539249419,44.925,2.05,4.332282301
186,NA,"T",2013,11.2858571414286,1.96610736539932,46.975,2.05,4.780689146
187,NA,"T",2013,11.3465714271429,1.96516933830445,49.025,2.05,4.123159826
188,NA,"T",2013,11.4072857128571,1.96423131120958,51.075,2.05,4.82481169
189,NA,"T",2013,11.4679999985714,1.96329328411471,53.4375,2.3625,6.791539624
190,NA,"T",2013,11.5287142842857,1.96235525701984,55.8,2.3625,8.047423497
191,1.75,"T",2013,11.58942857,1.96141722992497,58.1625,2.3625,10.93118795
192,NA,"T",2013,11.6769999985714,1.96455359984959,60.525,2.3625,10.31806843
193,NA,"T",2013,11.7645714271429,1.96768996977421,62.8875,2.3625,8.978650473
194,NA,"T",2013,11.8521428557143,1.97082633969883,65.25,2.3625,9.718507404
195,NA,"T",2013,11.9397142842857,1.97396270962346,67.6125,2.3625,10.75624896
196,NA,"T",2013,12.0272857128571,1.97709907954808,70.2875,2.675,7.664970663
197,NA,"T",2013,12.1148571414286,1.9802354494727,72.9625,2.675,6.493137938
198,1.75,"T",2013,12.20242857,1.98337181939732,75.6375,2.675,5.54823757
199,NA,"T",2013,12.30442857,2.0133363367019,78.3125,2.675,6.591494443
200,NA,"T",2013,12.40642857,2.04330085400649,80.9875,2.675,8.49669211
201,NA,"T",2013,12.50842857,2.07326537131107,83.6625,2.675,8.168243432
202,NA,"T",2013,12.61042857,2.10322988861566,86.3375,2.675,11.72125726
203,NA,"T",2013,12.71242857,2.13319440592024,89.6375,3.3,9.457046859
204,NA,"T",2013,12.81442857,2.16315892322483,92.9375,3.3,12.33627267
205,2.25,"T",2013,12.91642857,2.19312344052941,96.2375,3.3,13.50649676
206,NA,"T",2013,12.8745714271429,2.20448197952912,99.5375,3.3,12.20557112
207,NA,"T",2013,12.8327142842857,2.21584051852883,102.8375,3.3,13.50873736
208,NA,"T",2013,12.7908571414286,2.22719905752854,106.1375,3.3,18.06214944
209,NA,"T",2013,12.7489999985714,2.23855759652826,109.4375,3.3,18.24220159
210,NA,"T",2013,12.7071428557143,2.24991613552797,113.3625,3.925,21.4884833
211,NA,"T",2013,12.6652857128571,2.26127467452768,117.2875,3.925,23.26366884
212,2.75,"T",2013,12.62342857,2.27263321352739,121.2125,3.925,20.73070159
213,NA,"T",2013,12.5792857128571,2.26299766081844,125.1375,3.925,17.79006042
214,NA,"T",2013,12.5351428557143,2.2533621081095,129.0625,3.925,22.24396697
215,NA,"T",2013,12.4909999985714,2.24372655540055,132.9875,3.925,21.30383505
