"Year","Lake","DoY","Chl_HYLB","Chl_logged_HYLB"
2015,"T",130.597222222222,11.9,1.11058971029925
2015,"T",130.600694444444,6.7,0.886490725172482
2015,"T",130.604166666667,8.3,0.968482948553935
2015,"T",130.607638888889,8.9,0.99563519459755
2015,"T",130.611111111111,10.4,1.05690485133647
2015,"T",130.614583333333,14.6,1.19312459835446
2015,"T",130.618055555556,10.8,1.07188200730613
2015,"T",130.621527777778,10.4,1.05690485133647
2015,"T",130.625,11.6,1.10037054511756
2015,"T",130.628472222222,10.4,1.05690485133647
2015,"T",130.631944444444,10.7,1.06818586174616
2015,"T",130.635416666667,10.4,1.05690485133647
2015,"T",130.638888888889,10.2,1.04921802267018
2015,"T",130.642361111111,10.7,1.06818586174616
2015,"T",130.645833333333,10.3,1.05307844348342
2015,"T",130.649305555556,10.7,1.06818586174616
2015,"T",130.652777777778,9.1,1.00432137378264
2015,"T",130.65625,9.5,1.02118929906994
2015,"T",130.659722222222,9.2,1.00860017176192
2015,"T",130.663194444444,10.5,1.06069784035361
2015,"T",130.666666666667,12,1.11394335230684
2015,"T",130.670138888889,10.6,1.06445798922692
2015,"T",130.673611111111,10.6,1.06445798922692
2015,"T",130.677083333333,9.6,1.02530586526477
2015,"T",130.680555555556,10.5,1.06069784035361
2015,"T",130.684027777778,10.3,1.05307844348342
2015,"T",130.6875,9.4,1.01703333929878
2015,"T",130.690972222222,8.6,0.982271233039568
2015,"T",130.694444444444,8.3,0.968482948553935
2015,"T",130.697916666667,10.8,1.07188200730613
2015,"T",130.701388888889,12.8,1.13987908640124
2015,"T",130.704861111111,12.7,1.13672056715641
2015,"T",130.708333333333,12.2,1.12057393120585
2015,"T",130.711805555556,10.7,1.06818586174616
2015,"T",130.715277777778,11,1.07918124604762
2015,"T",130.71875,12.5,1.13033376849501
2015,"T",130.722222222222,12.7,1.13672056715641
2015,"T",130.725694444444,11.9,1.11058971029925
2015,"T",130.729166666667,10.8,1.07188200730613
2015,"T",130.732638888889,11.8,1.10720996964787
2015,"T",130.736111111111,11.7,1.10380372095596
2015,"T",130.739583333333,11.7,1.10380372095596
2015,"T",130.743055555556,10.7,1.06818586174616
2015,"T",130.746527777778,10.8,1.07188200730613
2015,"T",130.75,11.3,1.0899051114394
2015,"T",130.753472222222,11.3,1.0899051114394
2015,"T",130.756944444444,11.8,1.10720996964787
2015,"T",130.760416666667,11.3,1.0899051114394
2015,"T",130.763888888889,13.1,1.14921911265538
2015,"T",130.767361111111,11.6,1.10037054511756
2015,"T",130.770833333333,10.5,1.06069784035361
2015,"T",130.774305555556,11.6,1.10037054511756
2015,"T",130.777777777778,10,1.04139268515823
2015,"T",130.78125,10.8,1.07188200730613
2015,"T",130.784722222222,11.4,1.09342168516224
2015,"T",130.788194444444,12.6,1.13353890837022
2015,"T",130.791666666667,11.3,1.0899051114394
2015,"T",130.795138888889,10.9,1.07554696139253
2015,"T",130.798611111111,12.6,1.13353890837022
2015,"T",130.802083333333,12.4,1.12710479836481
2015,"T",130.805555555556,11.1,1.08278537031645
2015,"T",130.809027777778,10.3,1.05307844348342
2015,"T",130.8125,11.2,1.08635983067475
2015,"T",130.815972222222,11.6,1.10037054511756
2015,"T",130.819444444444,11.5,1.09691001300806
2015,"T",130.822916666667,12.4,1.12710479836481
2015,"T",130.826388888889,10.1,1.04532297878666
2015,"T",130.829861111111,12.1,1.11727129565576
2015,"T",130.833333333333,12.2,1.12057393120585
2015,"T",130.836805555556,10.3,1.05307844348342
2015,"T",130.840277777778,12.7,1.13672056715641
2015,"T",130.84375,10.5,1.06069784035361
2015,"T",130.847222222222,10.8,1.07188200730613
2015,"T",130.850694444444,13,1.14612803567824
2015,"T",130.854166666667,12.9,1.1430148002541
2015,"T",130.857638888889,10.9,1.07554696139253
2015,"T",130.861111111111,12.2,1.12057393120585
2015,"T",130.864583333333,11.1,1.08278537031645
2015,"T",130.868055555556,12.3,1.12385164096709
2015,"T",130.871527777778,11.6,1.10037054511756
2015,"T",130.875,10.2,1.04921802267018
2015,"T",130.878472222222,11.1,1.08278537031645
2015,"T",130.881944444444,12,1.11394335230684
2015,"T",130.885416666667,11.1,1.08278537031645
2015,"T",130.888888888889,10.2,1.04921802267018
2015,"T",130.892361111111,9,1
2015,"T",130.895833333333,10.8,1.07188200730613
2015,"T",130.899305555556,10.4,1.05690485133647
2015,"T",130.902777777778,11,1.07918124604762
2015,"T",130.90625,10.3,1.05307844348342
2015,"T",130.909722222222,11.7,1.10380372095596
